0	0	0	0	0	0
0	0	64	15	9	61
0	0	128	29	18	123
0	0	192	44	27	184
0	0	256	59	36	246
0	0	320	74	46	307
0	0	384	88	55	368
0	0	448	103	64	430
0	0	512	118	73	491
0	0	576	133	82	553
0	0	640	147	91	614
0	0	704	162	100	675
0	0	768	177	109	737
0	0	832	192	119	798
0	0	896	206	128	860
0	0	960	221	137	921
0	0	1023	236	146	982
0	64	0	33	63	19
0	64	64	35	63	64
0	64	128	43	64	124
0	64	192	53	67	185
0	64	256	66	71	246
0	64	320	79	75	307
0	64	384	93	81	369
0	64	448	107	87	430
0	64	512	121	93	491
0	64	576	135	100	553
0	64	640	150	107	614
0	64	704	164	115	676
0	64	768	179	123	737
0	64	832	193	131	798
0	64	896	208	139	860
0	64	960	223	147	921
0	64	1023	237	156	982
0	128	0	66	125	39
0	128	64	67	125	71
0	128	128	71	126	127
0	128	192	77	127	187
0	128	256	86	129	248
0	128	320	96	131	309
0	128	384	107	134	370
0	128	448	119	137	431
0	128	512	132	141	492
0	128	576	145	146	553
0	128	640	158	150	615
0	128	704	172	156	676
0	128	768	186	161	737
0	128	832	200	167	799
0	128	896	214	173	860
0	128	960	228	180	921
0	128	1023	242	186	982
0	192	0	98	188	58
0	192	64	99	188	82
0	192	128	102	188	133
0	192	192	106	189	191
0	192	256	112	190	250
0	192	320	119	191	311
0	192	384	128	193	371
0	192	448	138	195	432
0	192	512	149	198	493
0	192	576	160	201	554
0	192	640	172	204	616
0	192	704	185	208	677
0	192	768	198	212	738
0	192	832	211	216	799
0	192	896	224	221	861
0	192	960	237	226	922
0	192	1023	251	231	982
0	256	0	131	250	78
0	256	64	132	250	96
0	256	128	133	251	142
0	256	192	137	251	196
0	256	256	141	252	254
0	256	320	147	253	314
0	256	384	154	254	374
0	256	448	162	256	434
0	256	512	171	258	495
0	256	576	181	260	556
0	256	640	191	262	617
0	256	704	202	265	678
0	256	768	214	268	739
0	256	832	226	271	800
0	256	896	238	275	862
0	256	960	251	278	923
0	256	1023	263	282	983
0	320	0	164	313	97
0	320	64	164	313	112
0	320	128	166	313	152
0	320	192	168	314	204
0	320	256	172	314	260
0	320	320	176	315	318
0	320	384	182	316	377
0	320	448	189	317	437
0	320	512	196	319	498
0	320	576	205	320	558
0	320	640	214	322	619
0	320	704	224	324	680
0	320	768	234	327	741
0	320	832	245	329	802
0	320	896	256	332	863
0	320	960	267	335	924
0	320	1023	279	338	984
0	384	0	197	375	117
0	384	64	197	376	129
0	384	128	198	376	164
0	384	192	200	376	212
0	384	256	203	376	266
0	384	320	207	377	323
0	384	384	212	378	382
0	384	448	217	379	441
0	384	512	224	380	501
0	384	576	231	381	561
0	384	640	239	383	621
0	384	704	247	385	682
0	384	768	257	387	743
0	384	832	266	389	804
0	384	896	276	391	865
0	384	960	287	393	926
0	384	1023	298	396	986
0	448	0	230	438	136
0	448	64	230	438	147
0	448	128	231	438	178
0	448	192	233	439	223
0	448	256	235	439	274
0	448	320	238	439	329
0	448	384	242	440	387
0	448	448	247	441	445
0	448	512	252	442	504
0	448	576	259	443	564
0	448	640	266	444	624
0	448	704	273	446	684
0	448	768	281	447	745
0	448	832	290	449	806
0	448	896	299	451	866
0	448	960	309	453	927
0	448	1023	319	455	987
0	512	0	263	501	156
0	512	64	263	501	165
0	512	128	264	501	192
0	512	192	265	501	234
0	512	256	267	501	283
0	512	320	270	502	337
0	512	384	273	502	393
0	512	448	277	503	450
0	512	512	282	504	509
0	512	576	288	505	568
0	512	640	294	506	628
0	512	704	301	507	688
0	512	768	308	509	748
0	512	832	316	510	808
0	512	896	324	512	869
0	512	960	333	514	929
0	512	1023	342	515	989
0	576	0	295	563	175
0	576	64	296	563	183
0	576	128	296	563	208
0	576	192	297	564	246
0	576	256	299	564	293
0	576	320	302	564	345
0	576	384	305	565	400
0	576	448	308	565	456
0	576	512	313	566	514
0	576	576	317	567	572
0	576	640	323	568	631
0	576	704	329	569	691
0	576	768	336	570	751
0	576	832	343	571	811
0	576	896	350	573	871
0	576	960	358	574	932
0	576	1023	367	576	992
0	640	0	328	626	195
0	640	64	328	626	202
0	640	128	329	626	224
0	640	192	330	626	260
0	640	256	332	626	304
0	640	320	334	627	354
0	640	384	336	627	407
0	640	448	340	628	463
0	640	512	343	628	519
0	640	576	348	629	577
0	640	640	353	630	636
0	640	704	358	631	695
0	640	768	364	632	755
0	640	832	371	633	814
0	640	896	377	634	874
0	640	960	385	636	935
0	640	1023	392	637	994
0	704	0	361	688	214
0	704	64	361	688	220
0	704	128	362	688	241
0	704	192	363	689	274
0	704	256	364	689	316
0	704	320	366	689	364
0	704	384	368	690	416
0	704	448	371	690	470
0	704	512	375	691	526
0	704	576	379	691	583
0	704	640	383	692	641
0	704	704	388	693	699
0	704	768	393	694	759
0	704	832	399	695	818
0	704	896	406	696	878
0	704	960	412	697	938
0	704	1023	419	699	997
0	768	0	394	751	234
0	768	64	394	751	239
0	768	128	394	751	258
0	768	192	395	751	289
0	768	256	397	751	329
0	768	320	398	752	375
0	768	384	400	752	425
0	768	448	403	752	478
0	768	512	406	753	533
0	768	576	410	754	589
0	768	640	414	754	646
0	768	704	418	755	704
0	768	768	423	756	763
0	768	832	429	757	822
0	768	896	434	758	882
0	768	960	441	759	941
0	768	1023	447	760	1000
0	832	0	427	814	253
0	832	64	427	814	258
0	832	128	427	814	275
0	832	192	428	814	304
0	832	256	429	814	342
0	832	320	431	814	386
0	832	384	433	815	435
0	832	448	435	815	486
0	832	512	438	815	540
0	832	576	441	816	596
0	832	640	445	817	652
0	832	704	449	817	710
0	832	768	454	818	768
0	832	832	459	819	827
0	832	896	464	820	886
0	832	960	470	821	945
0	832	1023	476	822	1004
0	896	0	460	876	273
0	896	64	460	876	277
0	896	128	460	876	293
0	896	192	461	876	320
0	896	256	462	876	356
0	896	320	463	877	398
0	896	384	465	877	445
0	896	448	467	877	495
0	896	512	470	878	548
0	896	576	473	878	603
0	896	640	476	879	659
0	896	704	480	880	716
0	896	768	484	880	773
0	896	832	489	881	832
0	896	896	494	882	890
0	896	960	499	883	949
0	896	1023	505	884	1008
0	960	0	492	939	292
0	960	64	492	939	296
0	960	128	493	939	311
0	960	192	493	939	336
0	960	256	494	939	370
0	960	320	496	939	411
0	960	384	497	940	456
0	960	448	499	940	505
0	960	512	502	940	557
0	960	576	505	941	611
0	960	640	508	941	666
0	960	704	511	942	722
0	960	768	515	942	779
0	960	832	519	943	837
0	960	896	524	944	895
0	960	960	529	945	954
0	960	1023	534	946	1012
0	1023	0	525	1000	311
0	1023	64	525	1000	315
0	1023	128	525	1000	329
0	1023	192	526	1000	353
0	1023	256	527	1001	385
0	1023	320	528	1001	424
0	1023	384	529	1001	468
0	1023	448	531	1001	515
0	1023	512	533	1002	566
0	1023	576	536	1002	619
0	1023	640	539	1003	673
0	1023	704	542	1003	729
0	1023	768	546	1004	785
0	1023	832	550	1004	842
0	1023	896	554	1005	900
0	1023	960	559	1006	959
0	1023	1023	564	1007	1016
64	0	0	55	14	9
64	0	64	57	16	62
64	0	128	61	22	123
64	0	192	69	30	184
64	0	256	78	38	246
64	0	320	90	47	307
64	0	384	102	56	368
64	0	448	114	65	430
64	0	512	128	74	491
64	0	576	141	83	553
64	0	640	155	92	614
64	0	704	169	101	675
64	0	768	183	110	737
64	0	832	197	119	798
64	0	896	211	128	860
64	0	960	226	137	921
64	0	1023	240	146	982
64	64	0	63	64	21
64	64	64	64	64	64
64	64	128	68	65	124
64	64	192	75	68	185
64	64	256	83	72	246
64	64	320	94	76	307
64	64	384	105	81	369
64	64	448	118	87	430
64	64	512	130	94	491
64	64	576	144	101	553
64	64	640	157	108	614
64	64	704	171	116	676
64	64	768	185	123	737
64	64	832	199	131	798
64	64	896	213	139	860
64	64	960	227	148	921
64	64	1023	241	156	982
64	128	0	83	126	40
64	128	64	84	126	71
64	128	128	87	126	127
64	128	192	92	128	187
64	128	256	99	129	248
64	128	320	108	132	309
64	128	384	118	134	370
64	128	448	129	138	431
64	128	512	140	142	492
64	128	576	153	146	553
64	128	640	165	151	615
64	128	704	178	156	676
64	128	768	191	161	737
64	128	832	205	167	799
64	128	896	219	174	860
64	128	960	232	180	922
64	128	1023	246	187	982
64	192	0	110	188	59
64	192	64	111	188	82
64	192	128	113	189	133
64	192	192	117	189	191
64	192	256	122	190	250
64	192	320	129	192	311
64	192	384	137	194	371
64	192	448	146	196	432
64	192	512	156	198	493
64	192	576	167	201	554
64	192	640	179	205	616
64	192	704	191	208	677
64	192	768	203	212	738
64	192	832	216	216	799
64	192	896	228	221	861
64	192	960	242	226	922
64	192	1023	255	231	982
64	256	0	140	251	78
64	256	64	140	251	96
64	256	128	142	251	142
64	256	192	145	251	196
64	256	256	149	252	254
64	256	320	155	253	314
64	256	384	161	254	374
64	256	448	169	256	434
64	256	512	177	258	495
64	256	576	187	260	556
64	256	640	197	262	617
64	256	704	208	265	678
64	256	768	219	268	739
64	256	832	230	271	800
64	256	896	242	275	862
